strategy,source,strategy_style,asset,category,timeframe,tf_style,final_capital_inr,profit_inr,return_pct,sharpe,sortino,calmar,max_dd_pct,win_rate_pct,profit_factor,num_trades,avg_trade_inr,dd_under_15pct,grade
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TSLA,US_Stock,1m,Intraday,8017.97,-1982.03,-19.82,-39.564,-12.087,-1.0,-19.82,25.8,0.139,62,-31.97,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TSLA,US_Stock,1m,Intraday,9919.34,-80.66,-0.81,-12.26,-1.108,-1.0,-0.81,0.0,0.0,2,-40.33,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TSLA,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TSLA,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TSLA,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TSLA,US_Stock,5m,Intraday,9489.07,-510.93,-5.11,-10.797,-2.465,-1.0,-5.11,27.3,0.188,22,-23.22,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TSLA,US_Stock,5m,Intraday,9909.41,-90.59,-0.91,-4.538,-0.385,-1.0,-0.91,25.0,0.217,4,-22.65,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TSLA,US_Stock,5m,Intraday,8919.78,-1080.22,-10.8,-13.171,-5.217,-1.0,-10.8,36.2,0.35,69,-15.66,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TSLA,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TSLA,US_Stock,5m,Intraday,6956.55,-3043.45,-30.43,-16.717,-8.693,-0.994,-30.63,31.8,0.369,157,-19.39,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TSLA,US_Stock,5m,Intraday,9540.57,-459.43,-4.59,-3.335,-0.684,-0.574,-8.0,40.4,0.666,52,-8.84,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TSLA,US_Stock,5m,Intraday,9971.5,-28.5,-0.29,-5.764,-1.659,-1.0,-0.29,0.0,0.0,2,-14.25,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TSLA,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TSLA,US_Stock,15m,Intraday,9992.29,-7.71,-0.08,-0.388,0.0,-0.212,-0.36,50.0,0.789,2,-3.86,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TSLA,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TSLA,US_Stock,15m,Intraday,9654.46,-345.54,-3.46,-3.514,-0.719,-0.781,-4.42,39.1,0.453,23,-15.02,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TSLA,US_Stock,15m,Intraday,10017.21,17.21,0.17,0.689,0.0,0.468,-0.37,66.7,1.466,3,5.74,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TSLA,US_Stock,15m,Intraday,9379.55,-620.45,-6.2,-4.171,-1.756,-0.854,-7.27,46.4,0.584,69,-8.99,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TSLA,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TSLA,US_Stock,15m,Intraday,7952.11,-2047.89,-20.48,-7.224,-3.773,-0.926,-22.12,42.4,0.508,151,-13.56,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TSLA,US_Stock,15m,Intraday,9768.29,-231.71,-2.32,-1.491,-0.559,-0.654,-3.54,41.1,0.818,73,-3.17,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TSLA,US_Stock,15m,Intraday,9984.5,-15.5,-0.16,-2.364,0.0,-1.0,-0.16,0.0,0.0,1,-15.5,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TSLA,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TSLA,US_Stock,1h,Swing,10066.62,66.62,0.67,1.184,0.0,1.597,-0.42,75.0,2.591,4,16.66,✅,B
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TSLA,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TSLA,US_Stock,1h,Swing,9802.86,-197.14,-1.97,-2.31,-0.479,-0.94,-2.1,31.2,0.335,16,-12.32,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TSLA,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TSLA,US_Stock,1h,Swing,9427.68,-572.32,-5.72,-1.953,-0.774,-0.685,-8.35,46.0,0.637,63,-9.08,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TSLA,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TSLA,US_Stock,1h,Swing,8852.37,-1147.63,-11.48,-1.697,-0.734,-0.934,-12.28,47.1,0.716,140,-8.2,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TSLA,US_Stock,1h,Swing,9013.28,-986.72,-9.87,-2.168,-0.473,-1.0,-9.87,49.0,0.458,51,-19.35,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TSLA,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TSLA,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TSLA,US_Stock,4h,Swing,10079.0,79.0,0.79,0.808,0.0,7900011.945,0.0,100.0,0.0,1,79.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TSLA,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TSLA,US_Stock,4h,Swing,9791.8,-208.2,-2.08,-1.039,-0.214,-0.9,-2.31,37.5,0.415,16,-13.01,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TSLA,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TSLA,US_Stock,4h,Swing,9906.29,-93.71,-0.94,-0.269,-0.095,-0.311,-3.01,48.8,0.872,43,-2.18,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TSLA,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TSLA,US_Stock,4h,Swing,11200.97,1200.97,12.01,1.162,0.841,2.787,-4.31,53.9,1.531,76,15.8,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TSLA,US_Stock,4h,Swing,10297.96,297.96,2.98,0.551,0.143,0.848,-3.51,58.3,1.336,36,8.28,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TSLA,US_Stock,4h,Swing,9954.11,-45.89,-0.46,-0.808,0.0,-1.0,-0.46,0.0,0.0,1,-45.89,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,TSLA,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,TSLA,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,TSLA,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,TSLA,US_Stock,1d,Positional,9966.13,-33.87,-0.34,-0.395,-0.069,-0.454,-0.75,16.7,0.548,6,-5.64,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,TSLA,US_Stock,1d,Positional,10026.65,26.65,0.27,0.728,0.0,2664953.894,0.0,100.0,0.0,1,26.65,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,TSLA,US_Stock,1d,Positional,9860.16,-139.84,-1.4,-0.581,-0.301,-0.482,-2.9,38.5,0.699,26,-5.38,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,TSLA,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,TSLA,US_Stock,1d,Positional,9554.79,-445.21,-4.45,-0.642,-0.29,-0.718,-6.2,42.9,0.69,42,-10.6,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,TSLA,US_Stock,1d,Positional,10528.47,528.47,5.28,1.392,0.638,3.278,-1.61,62.1,2.462,29,18.22,✅,C
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,TSLA,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,META,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,META,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,META,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,META,US_Stock,1m,Intraday,8739.06,-1260.94,-12.61,-35.983,-9.598,-1.0,-12.61,9.1,0.008,22,-57.32,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,META,US_Stock,1m,Intraday,9419.7,-580.3,-5.8,-20.707,-2.835,-1.0,-5.8,0.0,0.0,7,-82.9,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,META,US_Stock,1m,Intraday,6344.27,-3655.73,-36.56,-63.548,-29.123,-1.0,-36.56,4.4,0.02,68,-53.76,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,META,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,META,US_Stock,1m,Intraday,5171.41,-4828.59,-48.29,-72.208,-35.794,-0.991,-48.73,10.9,0.039,110,-43.9,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,META,US_Stock,1m,Intraday,7182.93,-2817.07,-28.17,-23.987,-4.612,-0.988,-28.5,18.6,0.052,43,-65.51,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,META,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,META,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,META,US_Stock,5m,Intraday,9957.52,-42.48,-0.42,-4.095,0.0,-1.0,-0.42,0.0,0.0,1,-42.48,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,META,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,META,US_Stock,5m,Intraday,9592.22,-407.78,-4.08,-10.543,-1.865,-1.0,-4.08,15.4,0.072,13,-31.37,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,META,US_Stock,5m,Intraday,9778.81,-221.19,-2.21,-7.153,-0.772,-0.988,-2.24,20.0,0.012,5,-44.24,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,META,US_Stock,5m,Intraday,8571.64,-1428.36,-14.28,-16.599,-6.436,-0.985,-14.49,24.6,0.246,69,-20.7,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,META,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,META,US_Stock,5m,Intraday,8151.36,-1848.64,-18.49,-9.921,-5.381,-1.0,-18.49,37.4,0.524,123,-15.03,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,META,US_Stock,5m,Intraday,8047.71,-1952.29,-19.52,-12.774,-3.446,-0.963,-20.27,36.6,0.267,71,-27.5,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,META,US_Stock,5m,Intraday,9989.22,-10.78,-0.11,-4.095,0.0,-1.0,-0.11,0.0,0.0,1,-10.78,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,META,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,META,US_Stock,15m,Intraday,9997.12,-2.88,-0.03,-0.19,0.0,-0.11,-0.26,50.0,0.89,2,-1.44,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,META,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,META,US_Stock,15m,Intraday,9676.71,-323.29,-3.23,-5.358,-0.987,-0.834,-3.88,14.3,0.166,14,-23.09,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,META,US_Stock,15m,Intraday,9859.57,-140.43,-1.4,-4.681,-0.755,-1.0,-1.4,16.7,0.046,6,-23.41,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,META,US_Stock,15m,Intraday,9265.88,-734.12,-7.34,-5.379,-1.635,-0.927,-7.92,36.5,0.448,63,-11.65,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,META,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,META,US_Stock,15m,Intraday,7886.88,-2113.12,-21.13,-6.253,-3.362,-0.925,-22.84,37.9,0.485,124,-17.04,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,META,US_Stock,15m,Intraday,9630.93,-369.07,-3.69,-2.138,-0.862,-0.815,-4.53,41.6,0.762,77,-4.79,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,META,US_Stock,15m,Intraday,10064.76,64.76,0.65,2.364,0.0,6475995.633,0.0,100.0,0.0,1,64.76,✅,C
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,META,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,META,US_Stock,1h,Swing,10044.2,44.2,0.44,0.89,0.0,1.117,-0.4,75.0,2.111,4,11.05,✅,C
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,META,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,META,US_Stock,1h,Swing,10069.34,69.34,0.69,0.849,0.282,1.447,-0.48,50.0,1.441,16,4.33,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,META,US_Stock,1h,Swing,10039.32,39.32,0.39,1.347,0.0,3931965.521,0.0,100.0,0.0,1,39.32,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,META,US_Stock,1h,Swing,9729.81,-270.19,-2.7,-1.264,-0.478,-0.672,-4.02,45.5,0.713,55,-4.91,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,META,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,META,US_Stock,1h,Swing,8810.55,-1189.45,-11.89,-1.863,-1.044,-0.982,-12.11,47.0,0.712,149,-7.98,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,META,US_Stock,1h,Swing,9367.63,-632.37,-6.32,-1.445,-0.318,-0.604,-10.47,46.9,0.604,49,-12.91,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,META,US_Stock,1h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,META,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,META,US_Stock,4h,Swing,10041.84,41.84,0.42,0.997,0.0,4184283.591,0.0,100.0,0.0,2,20.92,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,META,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,META,US_Stock,4h,Swing,9908.44,-91.56,-0.92,-0.724,-0.11,-0.762,-1.2,36.4,0.462,11,-8.32,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,META,US_Stock,4h,Swing,9953.42,-46.58,-0.47,-0.808,0.0,-1.0,-0.47,0.0,0.0,1,-46.58,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,META,US_Stock,4h,Swing,9580.94,-419.06,-4.19,-0.96,-0.305,-0.84,-4.99,50.9,0.636,55,-7.62,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,META,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,META,US_Stock,4h,Swing,8605.18,-1394.82,-13.95,-1.588,-0.703,-0.989,-14.11,38.9,0.546,95,-14.68,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,META,US_Stock,4h,Swing,9862.58,-137.42,-1.37,-0.24,-0.053,-0.392,-3.5,59.6,0.865,47,-2.92,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,META,US_Stock,4h,Swing,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,META,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,META,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,META,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,META,US_Stock,1d,Positional,9993.33,-6.67,-0.07,-0.083,-0.007,-0.138,-0.48,60.0,0.877,5,-1.33,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,META,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,META,US_Stock,1d,Positional,9633.55,-366.45,-3.66,-1.117,-0.432,-0.759,-4.83,38.7,0.482,31,-11.82,✅,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,META,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,META,US_Stock,1d,Positional,10266.11,266.11,2.66,0.468,0.232,0.998,-2.67,51.9,1.243,54,4.93,✅,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,META,US_Stock,1d,Positional,9956.3,-43.7,-0.44,-0.076,-0.02,-0.132,-3.31,47.8,0.936,23,-1.9,✅,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,META,US_Stock,1d,Positional,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,JPM,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,JPM,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,JPM,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,JPM,US_Stock,1m,Intraday,7620.66,-2379.34,-23.79,-46.176,-24.453,-1.0,-23.79,0.0,0.0,27,-88.12,❌,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,JPM,US_Stock,1m,Intraday,9508.58,-491.42,-4.91,-19.61,-3.909,-1.0,-4.91,0.0,0.0,5,-98.28,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,JPM,US_Stock,1m,Intraday,5326.32,-4673.68,-46.74,-72.07,-49.523,-1.0,-46.74,1.5,0.004,68,-68.73,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,JPM,US_Stock,1m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,JPM,US_Stock,1m,Intraday,2921.28,-7078.72,-70.79,-91.347,-64.616,-1.0,-70.79,3.3,0.017,121,-58.5,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,JPM,US_Stock,1m,Intraday,5492.98,-4507.02,-45.07,-66.303,-33.966,-1.0,-45.07,0.0,0.0,62,-72.69,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,JPM,US_Stock,1m,Intraday,9880.81,-119.19,-1.19,-9.157,0.0,-1.0,-1.19,0.0,0.0,1,-119.19,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,JPM,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,JPM,US_Stock,5m,Intraday,9785.45,-214.55,-2.15,-6.74,-0.887,-1.0,-2.15,0.0,0.0,3,-71.52,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,JPM,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
VolumeProfile_POC,New-Gen: Volume Profile,Swing,JPM,US_Stock,5m,Intraday,9374.61,-625.39,-6.25,-12.527,-2.722,-1.0,-6.25,17.4,0.116,23,-27.19,✅,F
Footprint_Delta_CVD,New-Gen: Footprint/CVD,Intraday,JPM,US_Stock,5m,Intraday,9637.31,-362.69,-3.63,-9.964,-1.498,-1.0,-3.63,0.0,0.0,8,-45.34,✅,F
GEX_Gamma_Exposure,New-Gen: GEX Proxy,Intraday,JPM,US_Stock,5m,Intraday,7662.09,-2337.91,-23.38,-21.506,-9.473,-0.979,-23.88,22.5,0.151,71,-32.93,❌,F
Heatmap_Liquidity,New-Gen: Liquidity Heatmap,Intraday,JPM,US_Stock,5m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
TPO_Market_Profile,New-Gen: TPO/Market Profile,Swing,JPM,US_Stock,5m,Intraday,5046.2,-4953.8,-49.54,-29.026,-14.246,-1.0,-49.54,10.9,0.095,110,-45.03,❌,F
VWAP_Bands,New-Gen: VWAP ±2σ Bands,Intraday,JPM,US_Stock,5m,Intraday,8028.68,-1971.32,-19.71,-15.117,-4.196,-0.98,-20.12,23.2,0.169,56,-35.2,❌,F
CVD_Composite_Flagship,New-Gen: CVD+VWAP+VolProfile+Liquidity,Swing,JPM,US_Stock,5m,Intraday,9891.43,-108.57,-1.09,-3.88,0.0,-0.949,-1.14,50.0,0.051,2,-54.28,✅,F
Swappy_3C_Scalping,YouTube @SwappyTrading0101,Intraday,JPM,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
GautamJha_Liquidity_Breakout,YouTube @gautammjhaa,Intraday,JPM,US_Stock,15m,Intraday,9994.51,-5.49,-0.05,-2.364,0.0,-1.0,-0.05,0.0,0.0,1,-5.49,✅,F
UmarPunjabi_Gold_London,YouTube @UmarPunjabiLive,Intraday,JPM,US_Stock,15m,Intraday,10000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,✅,F
